mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_beta_1,param_beta_2,param_hidden_layer_sizes,param_max_iter,param_n_iter_no_change,param_solver,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.16690731048584,0.038330000603588,0.0005197048187255,9.201103972596604e-06,relu,32,0.95,0.9,"(10, 2)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.95, 'beta_2': 0.9, 'hidden_layer_sizes': (10, 2), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.868421052631579,0.8666666666666667,0.9466666666666668,0.9066666666666666,0.9066666666666666,0.8990175438596492,0.0295641052438145,194
2.1040014266967773,0.0033273388183847,0.0005045890808105,2.1034951210129527e-06,relu,32,0.9,0.9,"(5, 3)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.9, 'beta_2': 0.9, 'hidden_layer_sizes': (5, 3), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.868421052631579,0.8933333333333333,0.9466666666666668,0.8933333333333333,0.8933333333333333,0.8990175438596492,0.0257041433534364,194
2.964110946655273,0.0581263484833865,0.0005107879638671,1.7178451571976827e-05,relu,32,0.95,0.9,"(5, 3)",700,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.95, 'beta_2': 0.9, 'hidden_layer_sizes': (5, 3), 'max_iter': 700, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.868421052631579,0.8933333333333333,0.9333333333333332,0.9066666666666666,0.8933333333333333,0.8990175438596492,0.021151114679862,194
2.1609926223754883,0.0041900960044881,0.0005244731903076,4.900995314609374e-06,relu,32,0.8,0.999,"(3, 5)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.8, 'beta_2': 0.999, 'hidden_layer_sizes': (3, 5), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.868421052631579,0.88,0.9466666666666668,0.8933333333333333,0.9066666666666666,0.8990175438596492,0.0270520627059217,194
5.4955254077911375,0.0260060706464969,0.000511884689331,4.689033420158204e-06,relu,16,0.9,0.9,"(2, 6)",700,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.9, 'hidden_layer_sizes': (2, 6), 'max_iter': 700, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.868421052631579,0.8933333333333333,0.9466666666666668,0.88,0.9066666666666666,0.8990175438596492,0.0270520627059217,194
2.178106737136841,0.0320656808843441,0.0005141258239746,3.229141798655894e-06,relu,32,0.8,0.999,"(9, 3)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.8, 'beta_2': 0.999, 'hidden_layer_sizes': (9, 3), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.868421052631579,0.88,0.9466666666666668,0.9066666666666666,0.8933333333333333,0.8990175438596492,0.0270520627059217,194
3.975792407989502,0.012798206664532,0.0005176544189453,8.212680870670695e-06,relu,16,0.9,0.95,"(6, 6)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (6, 6), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.868421052631579,0.8933333333333333,0.9066666666666666,0.9333333333333332,0.8933333333333333,0.8990175438596492,0.021151114679862,194
5.2692786693573,0.0378782707631315,0.0005031585693359,6.824937446695063e-06,relu,16,0.8,0.95,"(1, 7)",700,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.8, 'beta_2': 0.95, 'hidden_layer_sizes': (1, 7), 'max_iter': 700, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.868421052631579,0.88,0.9466666666666668,0.9066666666666666,0.8933333333333333,0.8990175438596492,0.0270520627059217,194
2.835891532897949,0.2786563724182503,0.000514793395996,9.991303141562496e-06,relu,32,0.95,0.999,"(2, 10)",700,50,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.95, 'beta_2': 0.999, 'hidden_layer_sizes': (2, 10), 'max_iter': 700, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.868421052631579,0.88,0.9466666666666668,0.8933333333333333,0.9066666666666666,0.8990175438596492,0.0270520627059217,194
2.0452768325805666,0.0007247599073669,0.0005024909973144,7.478898592642843e-07,relu,32,0.9,0.999,"(1, 11)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (1, 11), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.868421052631579,0.8666666666666667,0.9466666666666668,0.9066666666666666,0.9066666666666666,0.8990175438596492,0.0295641052438145,194
2.9225667476654054,0.0037870504236973,0.0005039691925048,2.538458185998185e-06,relu,32,0.9,0.9,"(2, 6)",700,50,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.9, 'beta_2': 0.9, 'hidden_layer_sizes': (2, 6), 'max_iter': 700, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.868421052631579,0.88,0.9466666666666668,0.9066666666666666,0.8933333333333333,0.8990175438596492,0.0270520627059217,194
2.014415979385376,0.0172653873198281,0.0004991054534912,5.525141596828839e-06,relu,32,0.95,0.999,"(1, 11)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.95, 'beta_2': 0.999, 'hidden_layer_sizes': (1, 11), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.868421052631579,0.8666666666666667,0.96,0.8933333333333333,0.9066666666666666,0.8990175438596492,0.0340364622619887,194
2.659673500061035,0.2772587590787523,0.0005114555358886,7.582160648460753e-06,relu,32,0.95,0.95,"(1, 7)",700,50,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.95, 'beta_2': 0.95, 'hidden_layer_sizes': (1, 7), 'max_iter': 700, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.868421052631579,0.8666666666666667,0.96,0.8933333333333333,0.9066666666666666,0.8990175438596492,0.0340364622619887,194
5.454372310638428,0.1096361145009276,0.0005214214324951,7.757951526648226e-06,relu,16,0.8,0.9,"(1, 11)",700,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.8, 'beta_2': 0.9, 'hidden_layer_sizes': (1, 11), 'max_iter': 700, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.868421052631579,0.88,0.9466666666666668,0.8933333333333333,0.9066666666666666,0.8990175438596492,0.0270520627059217,194
5.696108293533325,0.0239921157906053,0.0005439758300781,1.942641839232489e-05,relu,16,0.8,0.999,"(6, 6)",700,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.8, 'beta_2': 0.999, 'hidden_layer_sizes': (6, 6), 'max_iter': 700, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.868421052631579,0.9066666666666666,0.9333333333333332,0.88,0.9066666666666666,0.8990175438596489,0.0227701726675883,230
5.62699294090271,0.1443024861549129,0.0005445003509521,2.0702861472692853e-05,relu,16,0.8,0.9,"(6, 2)",700,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.8, 'beta_2': 0.9, 'hidden_layer_sizes': (6, 2), 'max_iter': 700, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.88,0.9333333333333332,0.9066666666666666,0.8933333333333333,0.8989824561403509,0.0196680360103588,231
3.761126327514648,0.0832357436892001,0.0005091667175292,9.568400292314897e-06,relu,16,0.8,0.95,"(1, 7)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.8, 'beta_2': 0.95, 'hidden_layer_sizes': (1, 7), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.88,0.9466666666666668,0.88,0.9066666666666666,0.8989824561403509,0.0259089962165502,231
2.1070093154907226,0.0059439592156989,0.0005060195922851,4.639309444028965e-06,relu,32,0.9,0.9,"(5, 7)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.9, 'beta_2': 0.9, 'hidden_layer_sizes': (5, 7), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.8666666666666667,0.9333333333333332,0.92,0.8933333333333333,0.8989824561403509,0.0244982647107525,231
2.1013272285461424,0.0025633175470995,0.0005008220672607,2.795095613432473e-06,relu,32,0.9,0.999,"(2, 10)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (2, 10), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.88,0.9466666666666668,0.8933333333333333,0.8933333333333333,0.8989824561403509,0.0244982647107525,231
5.290580892562867,0.104806657944451,0.0005102634429931,3.217855991135214e-06,relu,16,0.9,0.999,"(1, 11)",700,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (1, 11), 'max_iter': 700, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.88,0.9466666666666668,0.8933333333333333,0.8933333333333333,0.8989824561403509,0.0244982647107525,231
2.996627855300903,0.0288600886214723,0.0005449295043945,2.3842144010734578e-05,relu,32,0.8,0.95,"(6, 2)",700,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.8, 'beta_2': 0.95, 'hidden_layer_sizes': (6, 2), 'max_iter': 700, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.9066666666666666,0.9333333333333332,0.8533333333333334,0.92,0.8989824561403509,0.028521891717967,231
3.7493653774261473,0.0490099776124185,0.0005123615264892,9.147322699189604e-06,relu,16,0.8,0.9,"(1, 7)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.8, 'beta_2': 0.9, 'hidden_layer_sizes': (1, 7), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.8533333333333334,0.9466666666666668,0.8933333333333333,0.92,0.8989824561403509,0.0320442138381451,231
5.116075420379639,0.4490372358209835,0.0004732131958007,7.234837612452326e-05,relu,16,0.9,0.95,"(1, 11)",700,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (1, 11), 'max_iter': 700, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.88,0.9466666666666668,0.88,0.9066666666666666,0.8989824561403509,0.0259089962165502,231
2.8573978900909425,0.0096381875364334,0.000511360168457,1.1085207673135416e-05,relu,32,0.8,0.95,"(1, 7)",700,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.8, 'beta_2': 0.95, 'hidden_layer_sizes': (1, 7), 'max_iter': 700, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.84,0.96,0.9066666666666666,0.9066666666666666,0.8989824561403509,0.0390462471728404,231
3.8756489753723145,0.003740822708008,0.0004990577697753,2.757421931228821e-06,relu,16,0.9,0.9,"(4, 4)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.9, 'hidden_layer_sizes': (4, 4), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.8933333333333333,0.9333333333333332,0.8933333333333333,0.8933333333333333,0.8989824561403509,0.0177685263709082,231
2.076455497741699,0.0260751995411042,0.0005153656005859,7.934146191192423e-06,relu,32,0.8,0.999,"(1, 7)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.8, 'beta_2': 0.999, 'hidden_layer_sizes': (1, 7), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.88,0.96,0.9066666666666666,0.8666666666666667,0.8989824561403509,0.0331352192027739,231
5.476333522796631,0.01701129883712,0.0005093574523925,6.483232036757274e-06,relu,16,0.9,0.9,"(3, 9)",700,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.9, 'hidden_layer_sizes': (3, 9), 'max_iter': 700, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.88,0.9333333333333332,0.8933333333333333,0.9066666666666666,0.8989824561403509,0.0196680360103588,231
3.917527914047241,0.0161736412535806,0.0005091667175292,3.46355815836618e-06,relu,16,0.9,0.9,"(4, 8)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.9, 'hidden_layer_sizes': (4, 8), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.88,0.9466666666666668,0.8933333333333333,0.8933333333333333,0.8989824561403509,0.0244982647107525,231
5.515010404586792,0.1323145078800143,0.0005146503448486,2.278493401773448e-05,relu,16,0.95,0.95,"(3, 5)",700,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.95, 'beta_2': 0.95, 'hidden_layer_sizes': (3, 5), 'max_iter': 700, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.8666666666666667,0.9466666666666668,0.92,0.88,0.8989824561403509,0.0297423842064241,231
2.6611146926879883,0.248387412568326,0.000501012802124,3.46355815836618e-06,relu,32,0.9,0.999,"(1, 7)",700,50,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (1, 7), 'max_iter': 700, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.88,0.92,0.9066666666666666,0.9066666666666666,0.8989824561403509,0.0156399941906174,231
1.9709512710571289,0.216198021787995,0.000505256652832,7.026515486764646e-06,relu,32,0.95,0.95,"(1, 11)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.95, 'beta_2': 0.95, 'hidden_layer_sizes': (1, 11), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.88,0.9466666666666668,0.8933333333333333,0.8933333333333333,0.8989824561403509,0.0244982647107525,231
2.2189066410064697,0.0408320782685082,0.0005209922790527,1.143355679389978e-05,relu,32,0.8,0.95,"(10, 2)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.8, 'beta_2': 0.95, 'hidden_layer_sizes': (10, 2), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.8933333333333333,0.9066666666666666,0.8933333333333333,0.92,0.8989824561403509,0.0131718756132692,231
4.053750085830688,0.0112024991485,0.0005290985107421,6.096060491369967e-06,relu,16,0.8,0.999,"(3, 5)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.8, 'beta_2': 0.999, 'hidden_layer_sizes': (3, 5), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.8666666666666667,0.9333333333333332,0.92,0.8933333333333333,0.8989824561403509,0.0244982647107525,231
3.874994373321533,0.0712860107767946,0.0005134105682373,9.172889530269208e-06,relu,16,0.95,0.9,"(2, 6)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.95, 'beta_2': 0.9, 'hidden_layer_sizes': (2, 6), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.88,0.9333333333333332,0.9066666666666666,0.8933333333333333,0.8989824561403509,0.0196680360103588,231
4.020228338241577,0.0110683314397142,0.0005173683166503,3.513743100536449e-06,relu,16,0.8,0.999,"(4, 4)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.8, 'beta_2': 0.999, 'hidden_layer_sizes': (4, 4), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.88,0.9333333333333332,0.92,0.88,0.8989824561403509,0.0230011708990432,231
2.091888761520386,0.0093631607261199,0.0005091190338134,3.913552194344176e-06,relu,32,0.9,0.999,"(2, 10)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (2, 10), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.88,0.92,0.9066666666666666,0.9066666666666666,0.8989824561403509,0.0156399941906174,231
3.8777957916259767,0.0116301059571384,0.0005051136016845,2.525887038831525e-06,relu,16,0.8,0.999,"(1, 11)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.8, 'beta_2': 0.999, 'hidden_layer_sizes': (1, 11), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.88,0.9333333333333332,0.8933333333333333,0.9066666666666666,0.8989824561403509,0.0196680360103588,231
2.04574580192566,0.0019912719463936,0.0004951477050781,5.200367771342525e-06,relu,32,0.9,0.9,"(1, 7)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.9, 'beta_2': 0.9, 'hidden_layer_sizes': (1, 7), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.8666666666666667,0.96,0.8933333333333333,0.8933333333333333,0.8989824561403509,0.0320442138381451,231
2.1351451873779297,0.0297769317441801,0.0005148410797119,1.2522401087897615e-05,relu,32,0.8,0.95,"(3, 9)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.8, 'beta_2': 0.95, 'hidden_layer_sizes': (3, 9), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.88,0.9333333333333332,0.8933333333333333,0.9066666666666666,0.8989824561403509,0.0196680360103588,231
3.789139938354493,0.0436271055099981,0.0005223274230957,1.3913843545885712e-05,relu,16,0.8,0.999,"(4, 8)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.8, 'beta_2': 0.999, 'hidden_layer_sizes': (4, 8), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.8666666666666667,0.9333333333333332,0.9066666666666666,0.9066666666666666,0.8989824561403509,0.0230011708990432,231
4.851671028137207,0.6017392388449795,0.0005021572113037,8.277486536265919e-06,relu,16,0.95,0.999,"(1, 11)",700,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.95, 'beta_2': 0.999, 'hidden_layer_sizes': (1, 11), 'max_iter': 700, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.8533333333333334,0.9466666666666668,0.9066666666666666,0.9066666666666666,0.8989824561403509,0.0309147299744581,231
2.9245201587677,0.0122989307629698,0.0005080699920654,5.168791625184727e-06,relu,32,0.8,0.999,"(4, 4)",700,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.8, 'beta_2': 0.999, 'hidden_layer_sizes': (4, 4), 'max_iter': 700, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.88,0.9333333333333332,0.9066666666666666,0.8933333333333333,0.8989824561403509,0.0196680360103588,231
2.850145387649536,0.004727838560961,0.0004993438720703,7.026839073100527e-06,relu,32,0.9,0.999,"(1, 7)",700,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (1, 7), 'max_iter': 700, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.8666666666666667,0.96,0.88,0.9066666666666666,0.8989824561403508,0.0331352192027739,258
5.610904502868652,0.1479900403974904,0.0005261898040771,1.2350910851223256e-05,relu,16,0.8,0.95,"(2, 10)",700,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.8, 'beta_2': 0.95, 'hidden_layer_sizes': (2, 10), 'max_iter': 700, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.8533333333333334,0.9333333333333332,0.92,0.9066666666666666,0.8989824561403508,0.028521891717967,258
4.024697637557983,0.0068978676562066,0.0005167007446289,3.688636704600089e-06,relu,16,0.9,0.999,"(2, 10)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (2, 10), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.9066666666666666,0.9066666666666666,0.8933333333333333,0.9066666666666666,0.8989824561403508,0.0101186558425675,258
3.8136680126190186,0.0436337885947404,0.0005010604858398,4.266560260442264e-06,relu,16,0.9,0.999,"(5, 7)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (5, 7), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.8933333333333333,0.88,0.9333333333333332,0.9066666666666666,0.8989824561403508,0.0196680360103588,258
2.8690609455108644,0.005950609777894,0.0005018711090087,2.200695182650437e-06,relu,32,0.9,0.999,"(1, 11)",700,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (1, 11), 'max_iter': 700, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.8666666666666667,0.9466666666666668,0.8933333333333333,0.9066666666666666,0.8989824561403508,0.0272467832240858,258
4.847333908081055,0.2093392790296957,0.0004705429077148,1.8535783393621384e-05,relu,16,0.9,0.999,"(2, 6)",700,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (2, 6), 'max_iter': 700, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.8666666666666667,0.9466666666666668,0.8933333333333333,0.9066666666666666,0.8989824561403508,0.0272467832240858,258
2.1191423416137694,0.0532413383036664,0.0005124568939208,1.544952392578125e-05,relu,32,0.95,0.999,"(4, 4)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.95, 'beta_2': 0.999, 'hidden_layer_sizes': (4, 4), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.8666666666666667,0.9466666666666668,0.8933333333333333,0.9066666666666666,0.8989824561403508,0.0272467832240858,258
2.9791630268096925,0.0657062286606516,0.000518798828125,1.7718847904195544e-05,relu,32,0.95,0.9,"(4, 8)",700,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.95, 'beta_2': 0.9, 'hidden_layer_sizes': (4, 8), 'max_iter': 700, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.881578947368421,0.8933333333333333,0.8933333333333333,0.92,0.9066666666666666,0.8989824561403508,0.0131718756132692,258
2.1747841835021973,0.0213617902197791,0.0005167961120605,8.428830205253412e-06,relu,32,0.8,0.95,"(7, 5)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.8, 'beta_2': 0.95, 'hidden_layer_sizes': (7, 5), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.8947368421052632,0.88,0.9333333333333332,0.8933333333333333,0.8933333333333333,0.8989473684210527,0.0180119996936483,266
2.13882269859314,0.0232986512966774,0.0005151271820068,3.2988034355979874e-06,relu,32,0.8,0.9,"(6, 2)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.8, 'beta_2': 0.9, 'hidden_layer_sizes': (6, 2), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.8947368421052632,0.88,0.9466666666666668,0.8933333333333333,0.88,0.8989473684210527,0.0246754245638941,266
3.898024559020996,0.0372415488077257,0.000511360168457,4.471603853035042e-06,relu,16,0.95,0.999,"(2, 10)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.95, 'beta_2': 0.999, 'hidden_layer_sizes': (2, 10), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.8947368421052632,0.8666666666666667,0.9466666666666668,0.8666666666666667,0.92,0.8989473684210527,0.0310553076456181,266
2.149635124206543,0.0132896772209111,0.0005198001861572,8.452804491485725e-06,relu,32,0.9,0.9,"(7, 5)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.9, 'beta_2': 0.9, 'hidden_layer_sizes': (7, 5), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.8947368421052632,0.88,0.9333333333333332,0.9066666666666666,0.88,0.8989473684210527,0.0198882690065048,266
2.140252542495728,0.0046415879842178,0.0005130767822265,5.635965086781457e-06,relu,32,0.9,0.9,"(7, 5)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.9, 'beta_2': 0.9, 'hidden_layer_sizes': (7, 5), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.8947368421052632,0.8666666666666667,0.92,0.92,0.8933333333333333,0.8989473684210527,0.0198882690065048,266
2.100523900985718,0.0069508890844117,0.0005051612854003,8.971637593377486e-07,relu,32,0.9,0.9,"(6, 2)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.9, 'beta_2': 0.9, 'hidden_layer_sizes': (6, 2), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.8947368421052632,0.8933333333333333,0.9333333333333332,0.88,0.8933333333333333,0.8989473684210527,0.0180119996936483,266
3.74600510597229,0.1988251861969872,0.0005066394805908,6.701216374662016e-06,relu,16,0.95,0.999,"(2, 6)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.95, 'beta_2': 0.999, 'hidden_layer_sizes': (2, 6), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.8947368421052632,0.8666666666666667,0.9333333333333332,0.9066666666666666,0.8933333333333333,0.8989473684210527,0.0216021840374118,266
2.7366119861602782,0.4412503116077538,0.0005068302154541,5.793914863237014e-06,relu,32,0.95,0.9,"(2, 6)",700,50,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.95, 'beta_2': 0.9, 'hidden_layer_sizes': (2, 6), 'max_iter': 700, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",0.8947368421052632,0.8666666666666667,0.9333333333333332,0.9066666666666666,0.8933333333333333,0.8989473684210527,0.0216021840374118,266
2.097001791000366,0.0401850657496895,0.0005078792572021,7.494690973048592e-06,relu,32,0.95,0.999,"(2, 6)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 32, 'beta_1': 0.95, 'beta_2': 0.999, 'hidden_layer_sizes': (2, 6), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",0.8947368421052632,0.8666666666666667,0.92,0.8933333333333333,0.92,0.8989473684210527,0.0198882690065048,266
